date,institute,cdl,unione,others,ulivo,fi,an,udc,prc,ln,pdci,idv,fdv,ulivo_pd,ld,pd,pdl,sa,rc,sel,m5s,fli,sc,fdi,cd,vtr,sample_size,eu,i,cp,nci,leu,pap,cpi,si,ap,mdp,cp_ap,sel_si,ncd,pdl_fi
2014-10-30,Ixè,NA,NA,6.1,NA,15.1,NA,2,NA,8.4,NA,NA,NA,NA,NA,39,NA,NA,NA,3,20,NA,0.5,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA
2014-10-29,SWG,NA,NA,5.6,NA,16.3,NA,NA,NA,9,NA,NA,NA,NA,NA,41.5,NA,NA,NA,2.5,18,NA,0.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA
2014-10-28,IPR,NA,NA,7.5,NA,14.5,NA,NA,NA,9,NA,NA,NA,NA,NA,39.5,NA,NA,NA,3.5,18,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2014-10-27,Tecnè,NA,NA,7,NA,16,NA,NA,NA,9,NA,NA,NA,NA,NA,39,NA,NA,NA,2,19,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2014-10-27,Piepoli,NA,NA,6.5,NA,15,NA,NA,NA,8,NA,NA,NA,NA,NA,40.5,NA,NA,NA,3.5,20.5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
2014-10-27,Datamedia,NA,NA,5.8,NA,13.8,NA,1.2,NA,8.5,NA,NA,NA,NA,NA,40.6,NA,NA,NA,3.9,19.5,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA
2014-10-25,ScenariPolitici,NA,NA,8.2,NA,14.8,NA,1.3,NA,9.3,NA,NA,NA,NA,NA,38.9,NA,NA,NA,2.9,19.1,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA
2014-10-23,Ixè,NA,NA,5.2,NA,15.2,NA,2,NA,8,NA,NA,NA,NA,NA,39.7,NA,NA,NA,2.8,20.3,NA,0.7,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA
2014-10-22,SWG,NA,NA,5.6,NA,15.7,NA,NA,NA,8.5,NA,NA,NA,NA,NA,40.6,NA,NA,NA,2.9,18.5,NA,0.5,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA
2014-10-20,Euromedia,NA,NA,3.9,NA,16.1,NA,1.5,NA,8.5,NA,NA,NA,NA,NA,38,NA,NA,NA,4.3,20.5,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA
2014-10-20,Piepoli,NA,NA,6.5,NA,14.5,NA,NA,NA,8,NA,NA,NA,NA,NA,41,NA,NA,NA,3,21,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
2014-10-20,Datamedia,NA,NA,4.9,NA,13.5,NA,1.2,NA,8.5,NA,NA,NA,NA,NA,41,NA,NA,NA,3.9,20.8,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA
2014-10-16,Ixè,NA,NA,4.6,NA,15.1,NA,1.9,NA,8.3,NA,NA,NA,NA,NA,39.9,NA,NA,NA,2.7,20.9,NA,0.8,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA
2014-10-15,SWG,NA,NA,5.8,NA,17.2,NA,NA,NA,7.8,NA,NA,NA,NA,NA,39.6,NA,NA,NA,2.4,19.9,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA
2014-10-13,Ipsos,NA,NA,4,NA,15.8,NA,1.4,NA,7.1,NA,NA,NA,NA,NA,39.8,NA,NA,NA,3.4,21.3,NA,0.7,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA
2014-10-13,Piepoli,NA,NA,6.5,NA,15,NA,NA,NA,7.5,NA,NA,NA,NA,NA,40.5,NA,NA,NA,3,21.5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
2014-10-13,Datamedia,NA,NA,6.6,NA,13.5,NA,1.2,NA,8.2,NA,NA,NA,NA,NA,40,NA,NA,NA,3.8,20.3,NA,0.4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
2014-10-10,Demos&Pi,NA,NA,8.4,NA,15.6,NA,NA,NA,8.8,NA,NA,NA,NA,NA,41.2,NA,NA,NA,NA,19.6,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA
2014-10-09,Ixè,NA,NA,4.5,NA,15.4,NA,1.9,NA,8,NA,NA,NA,NA,NA,39.9,NA,NA,NA,2.6,21.3,NA,0.9,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA
2014-10-08,SWG,NA,NA,4.7,NA,17.9,NA,NA,NA,7.9,NA,NA,NA,NA,NA,38.4,NA,NA,NA,2.2,20.8,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA
2014-10-07,Euromedia,NA,NA,3.7,NA,16.4,NA,1.3,NA,8,NA,NA,NA,NA,NA,37.5,NA,NA,NA,4.5,21.9,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA
2014-10-06,Piepoli,NA,NA,7,NA,15,NA,NA,NA,7,NA,NA,NA,NA,NA,41,NA,NA,NA,3,21,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
2014-10-06,Datamedia,NA,NA,8.1,NA,13.5,NA,1.2,NA,8,NA,NA,NA,NA,NA,40.4,NA,NA,NA,2.8,19.6,NA,0.4,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA
2014-10-05,Lorien,NA,NA,5.5,NA,16,NA,NA,NA,6.5,NA,NA,NA,NA,NA,38,NA,NA,NA,4,23,NA,1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA
2014-10-02,Ixè,NA,NA,5,NA,15.7,NA,1.4,NA,8,NA,NA,NA,NA,NA,40.2,NA,NA,NA,2.5,20.8,NA,1,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA
2014-10-01,SWG,NA,NA,6.2,NA,17.1,NA,NA,NA,8.6,NA,NA,NA,NA,NA,37.6,NA,NA,NA,3.1,19.5,NA,0.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA
2014-09-29,Piepoli,NA,NA,7.5,NA,15.5,NA,NA,NA,7,NA,NA,NA,NA,NA,40.5,NA,NA,NA,2.5,21,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
2014-09-29,Datamedia,NA,NA,9.2,NA,13.3,NA,1,NA,8,NA,NA,NA,NA,NA,40.2,NA,NA,NA,2.5,19.4,NA,0.4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
2014-09-27,Tecnè,NA,NA,8,NA,15,NA,NA,NA,9,NA,NA,NA,NA,NA,41,NA,NA,NA,2,18,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2014-09-26,Ixè,NA,NA,5.1,NA,16,NA,1.8,NA,7.8,NA,NA,NA,NA,NA,40.5,NA,NA,NA,2.3,20.2,NA,1,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA
2014-09-24,SWG,NA,NA,6.4,NA,15.9,NA,NA,NA,8.1,NA,NA,NA,NA,NA,37.6,NA,NA,NA,2.7,21.5,NA,0.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA
2014-09-23,IPR,NA,NA,8.5,NA,15,NA,NA,NA,8,NA,NA,NA,NA,NA,39.5,NA,NA,NA,3,20,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2014-09-22,Piepoli,NA,NA,7.5,NA,15.5,NA,NA,NA,7,NA,NA,NA,NA,NA,40,NA,NA,NA,2.5,21,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA
2014-09-22,Datamedia,NA,NA,9.1,NA,15,NA,1.2,NA,7.9,NA,NA,NA,NA,NA,38,NA,NA,NA,2.4,19.8,NA,0.5,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA
2014-09-17,Ixè,NA,NA,4.9,NA,15.8,NA,2,NA,7.9,NA,NA,NA,NA,NA,40.4,NA,NA,NA,2.4,20.5,NA,0.9,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA
2014-09-16,SWG,NA,NA,6.6,NA,16.9,NA,NA,NA,8.4,NA,NA,NA,NA,NA,37,NA,NA,NA,3.1,19.9,NA,0.8,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA
2014-09-15,Piepoli,NA,NA,7,NA,15.5,NA,NA,NA,7,NA,NA,NA,NA,NA,40.5,NA,NA,NA,2.5,21,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA
2014-09-15,Ipsos,NA,NA,3.3,NA,17,NA,2.2,NA,6.5,NA,NA,NA,NA,NA,41,NA,NA,NA,2.6,20,NA,0.5,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA
2014-09-15,Datamedia,NA,NA,8.7,NA,15,NA,1.2,NA,7.8,NA,NA,NA,NA,NA,38,NA,NA,NA,2,21,NA,0.5,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
2014-09-14,ScenariPolitici,NA,NA,8.2,NA,15.6,NA,0.9,NA,9,NA,NA,NA,NA,NA,36.8,NA,NA,NA,2.3,20.9,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA
2014-09-12,Ixè,NA,NA,5.3,NA,15.5,NA,1.9,NA,7.6,NA,NA,NA,NA,NA,41.5,NA,NA,NA,2.2,20.1,NA,0.7,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA
2014-09-10,SWG,NA,NA,6,NA,17,NA,NA,NA,7.3,NA,NA,NA,NA,NA,37.7,NA,NA,NA,2,21.7,NA,0.7,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2014-09-10,Demos&Pi,NA,NA,8.4,NA,18.6,NA,NA,NA,6.9,NA,NA,NA,NA,NA,41.1,NA,NA,NA,NA,20,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA
2014-09-08,Piepoli,NA,NA,7,NA,15,NA,NA,NA,7,NA,NA,NA,NA,NA,40.5,NA,NA,NA,2,21.5,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA
2014-09-08,Datamedia,NA,NA,8.3,NA,14.2,NA,1.5,NA,7.5,NA,NA,NA,NA,NA,39,NA,NA,NA,2.1,20.6,NA,0.5,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA
2014-09-05,Ixè,NA,NA,4.8,NA,15.7,NA,1.8,NA,7.8,NA,NA,NA,NA,NA,41.9,NA,NA,NA,1.7,20.5,NA,0.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA
2014-09-03,SWG,NA,NA,5.1,NA,18,NA,NA,NA,7.8,NA,NA,NA,NA,NA,37.9,NA,NA,NA,2.1,20.8,NA,0.6,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA
2014-09-01,Piepoli,NA,NA,6.5,NA,15.5,NA,NA,NA,6.5,NA,NA,NA,NA,NA,40.5,NA,NA,NA,2.5,21.5,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA
2014-09-01,Datamedia,NA,NA,6.9,NA,14.9,NA,1.5,NA,7.8,NA,NA,NA,NA,NA,39.2,NA,NA,NA,2,21.1,NA,0.5,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA
2014-08-31,Lorien,NA,NA,6,NA,14.5,NA,NA,NA,6.5,NA,NA,NA,NA,NA,40,NA,NA,NA,4,21,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2014-08-29,Ixè,NA,NA,4.9,NA,15.9,NA,1.6,NA,7.3,NA,NA,NA,NA,NA,42.3,NA,NA,NA,1.8,20.3,NA,0.9,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA
2014-08-28,SWG,NA,NA,4.8,NA,16.8,NA,NA,NA,7.2,NA,NA,NA,NA,NA,39.7,NA,NA,NA,2.8,21.8,NA,0.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA
2014-08-25,Piepoli,NA,NA,6.5,NA,15.5,NA,NA,NA,7,NA,NA,NA,NA,NA,40,NA,NA,NA,2.5,21.5,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA
2014-08-22,Ixè,NA,NA,5.1,NA,16.1,NA,1.4,NA,7.3,NA,NA,NA,NA,NA,42,NA,NA,NA,1.9,20.4,NA,0.8,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA
2014-08-07,Ixè,NA,NA,4.7,NA,16.3,NA,1.3,NA,7.2,NA,NA,NA,NA,NA,41.9,NA,NA,NA,2.1,20.4,NA,0.9,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA
2014-08-04,Piepoli,NA,NA,6,NA,15,NA,NA,NA,7,NA,NA,NA,NA,NA,40.5,NA,NA,NA,2.5,21.5,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2014-07-31,Ixè,NA,NA,5.4,NA,15.6,NA,1.1,NA,7.4,NA,NA,NA,NA,NA,42.7,NA,NA,NA,2.1,19.7,NA,1.1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA
2014-07-30,SWG,NA,NA,4.1,NA,18.3,NA,NA,NA,7,NA,NA,NA,NA,NA,39.5,NA,NA,NA,2.2,21,NA,0.7,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA
2014-07-28,Piepoli,NA,NA,6,NA,15,NA,NA,NA,7,NA,NA,NA,NA,NA,41,NA,NA,NA,2,21.5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA
2014-07-24,Ixè,NA,NA,4.4,NA,16.1,NA,1,NA,7.1,NA,NA,NA,NA,NA,42.5,NA,NA,NA,2.3,20.2,NA,1.2,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA
2014-07-22,SWG,NA,NA,4.7,NA,17.7,NA,NA,NA,7.1,NA,NA,NA,NA,NA,38.9,NA,NA,NA,2.9,20.7,NA,0.7,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2014-07-21,Piepoli,NA,NA,5.5,NA,15.5,NA,NA,NA,6.5,NA,NA,NA,NA,NA,41.5,NA,NA,NA,2,21.5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA
2014-07-19,Euromedia,NA,NA,3.8,NA,17.5,NA,1.3,NA,5.5,NA,NA,NA,NA,NA,39.3,NA,NA,NA,3.8,22.5,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA
2014-07-17,Ixè,NA,NA,5.4,NA,14.9,NA,1.3,NA,7.5,NA,NA,NA,NA,NA,43.1,NA,NA,NA,2.3,19.3,NA,0.9,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,NA
2014-07-16,SWG,NA,NA,4.3,NA,17.2,NA,NA,NA,7.5,NA,NA,NA,NA,NA,39,NA,NA,NA,2.3,22,NA,0.4,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA
2014-07-14,Piepoli,NA,NA,6,NA,15,NA,NA,NA,6.5,NA,NA,NA,NA,NA,41.5,NA,NA,NA,1.5,21.5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2014-07-14,Demopolis,NA,NA,9.3,NA,14,NA,NA,NA,6.5,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,19,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2014-07-11,Euromedia,NA,NA,3.7,NA,15.8,NA,1.5,NA,5.7,NA,NA,NA,NA,NA,39.6,NA,NA,NA,3.9,23,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA
2014-07-10,Ixè,NA,NA,4.8,NA,15.3,NA,1.1,NA,7.8,NA,NA,NA,NA,NA,43.4,NA,NA,NA,2.1,19.4,NA,1.2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA
2014-07-09,SWG,NA,NA,5.2,NA,17.3,NA,NA,NA,6.9,NA,NA,NA,NA,NA,41,NA,NA,NA,1.7,20,NA,0.5,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA
2014-07-07,Piepoli,NA,NA,5.5,NA,15,NA,NA,NA,6.5,NA,NA,NA,NA,NA,41.5,NA,NA,NA,2,21.5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2014-07-04,Euromedia,NA,NA,3.9,NA,16.7,NA,NA,NA,6.2,NA,NA,NA,NA,NA,41,NA,NA,NA,2.6,22.5,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA
2014-07-02,SWG,NA,NA,5.2,NA,16.6,NA,NA,NA,7,NA,NA,NA,NA,NA,41.8,NA,NA,NA,1.8,19.7,NA,0.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA
2014-06-30,Piepoli,NA,NA,5.5,NA,15.5,NA,NA,NA,6.5,NA,NA,NA,NA,NA,41.5,NA,NA,NA,2,21,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2014-06-30,Lorien,NA,NA,3,NA,15.5,NA,NA,NA,7,NA,NA,NA,NA,NA,45,NA,NA,NA,3.5,18,NA,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA
2014-06-27,Euromedia,NA,NA,3.5,NA,16.9,NA,NA,NA,5.8,NA,NA,NA,NA,NA,41.2,NA,NA,NA,3,22.4,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA
2014-06-26,Demopolis,NA,NA,9,NA,15,NA,NA,NA,6,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,20,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2014-06-24,SWG,NA,NA,3,NA,18.1,NA,NA,NA,6.6,NA,NA,NA,NA,NA,42.6,NA,NA,NA,2,19,NA,1,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA
2014-06-23,Piepoli,NA,NA,5,NA,15.5,NA,NA,NA,6,NA,NA,NA,NA,NA,41.5,NA,NA,NA,2,21.5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA
2014-06-20,Euromedia,NA,NA,3.6,NA,16.5,NA,NA,NA,5.4,NA,NA,NA,NA,NA,40.8,NA,NA,NA,3.5,22.2,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA
2014-06-18,SWG,NA,NA,3.5,NA,16.7,NA,NA,NA,6.6,NA,NA,NA,NA,NA,41,NA,NA,NA,3.1,20.6,NA,0.7,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2014-06-17,Demos&Pi,NA,NA,6.6,NA,15,NA,NA,NA,4.7,NA,NA,NA,NA,NA,45.2,NA,NA,NA,NA,19.1,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,NA
2014-06-16,Piepoli,NA,NA,4.5,NA,16,NA,NA,NA,6,NA,NA,NA,NA,NA,42,NA,NA,NA,2,21.5,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA
2014-06-11,SWG,NA,NA,2.8,NA,16.5,NA,NA,NA,7,NA,NA,NA,NA,NA,41.8,NA,NA,NA,4,19.3,NA,0.8,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA
2014-06-10,Piepoli,NA,NA,4.5,NA,16,NA,NA,NA,6,NA,NA,NA,NA,NA,42,NA,NA,NA,2.5,21,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA
2014-06-08,ScenariPolitici,NA,NA,7.6,NA,17.5,NA,1.2,NA,6,NA,NA,NA,NA,NA,37.3,NA,NA,NA,2.6,20.9,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA
2014-06-05,SWG,NA,NA,3,NA,17.5,NA,NA,NA,6.5,NA,NA,NA,NA,NA,42.1,NA,NA,NA,4.6,17.8,NA,0.5,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA
2014-06-03,Lorien,NA,NA,3,NA,16,NA,NA,NA,6,NA,NA,NA,NA,NA,45,NA,NA,NA,5,16,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2014-05-31,Piepoli,NA,NA,4,NA,16.5,NA,NA,NA,6,NA,NA,NA,NA,NA,42,NA,NA,NA,3,20,NA,0.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA
2014-04-23,Epokè,NA,NA,9.5,NA,13.5,NA,1.6,NA,6.2,NA,NA,NA,NA,NA,33.1,NA,NA,NA,3.2,23,NA,3.8,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA
2014-04-23,Ixè,NA,NA,6.4,NA,16.7,NA,1.1,NA,4.5,NA,NA,NA,NA,NA,32.9,NA,NA,NA,2.3,27,NA,1.4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA
2014-04-22,Tecnè,NA,NA,7,NA,22.7,NA,NA,NA,5,NA,NA,NA,NA,NA,30.2,NA,NA,NA,2.4,25,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA
2014-04-17,Ixè,NA,NA,6.6,NA,16.8,NA,1.2,NA,4.6,NA,NA,NA,NA,NA,33.5,NA,NA,NA,2.7,25.3,NA,1.5,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,NA
2014-04-17,ScenariPolitici,NA,NA,6.2,NA,18.4,NA,1.6,NA,5.2,NA,NA,NA,NA,NA,28.5,NA,NA,NA,3.2,27,NA,1.6,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA
2014-04-15,Tecnè,NA,NA,7.9,NA,22.3,NA,NA,NA,4.7,NA,NA,NA,NA,NA,30.5,NA,NA,NA,2.2,24.2,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA
2014-04-10,Ixè,NA,NA,6.7,NA,17.2,NA,1.4,NA,4.9,NA,NA,NA,NA,NA,32.9,NA,NA,NA,3.1,24.9,NA,1.4,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA
2014-04-09,Demopolis,NA,NA,8,NA,18,NA,NA,NA,4,NA,NA,NA,NA,NA,34,NA,NA,NA,3,23,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA
2014-04-08,Tecnè,NA,NA,9.1,NA,22.1,NA,NA,NA,4.5,NA,NA,NA,NA,NA,30.9,NA,NA,NA,2.4,23.1,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,NA
2014-04-03,Ixè,NA,NA,7,NA,16.9,NA,1.4,NA,4.8,NA,NA,NA,NA,NA,32.8,NA,NA,NA,2.9,25.5,NA,1.1,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
2014-04-03,Demopolis,NA,NA,25,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-01,Tecnè,NA,NA,7.8,NA,22.7,NA,2,NA,3.9,NA,NA,NA,NA,NA,30.5,NA,NA,NA,3.1,22.5,NA,NA,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA
