"","White","Latino_Hispanic","Middle Eastern","Indian","Black","East Asian","Southeast Asian","jpg"
"33",0.986071527004242,0.0095837963744998,0.00419042352586985,7.5052710599266e-05,1.17722820505151e-05,4.68212601845153e-05,2.07268767553614e-05,"beto_orourke.jpg"
"34",0.257659584283829,0.0119781410321593,0.729993343353271,0.00022558962518815,6.74747134326026e-05,4.96777247462887e-05,2.62837420450523e-05,"bill_bradbury.jpg"
"35",0.997729122638702,0.000227816854021512,0.00203192071057856,6.20062246525777e-06,4.5230652290229e-07,3.04907575809921e-06,1.4959356349209e-06,"bill_cassidy.jpg"
"36",0.776286780834198,0.0091994171962142,0.214121252298355,9.04482149053365e-05,0.000272009230684489,1.06335910459165e-05,1.93743799172807e-05,"bill_frist.jpg"
"37",0.995610773563385,0.00264403107576072,0.00141386443283409,2.50585599133046e-05,5.0418220780557e-06,0.000218045519432053,8.31430006655864e-05,"bill_hagerty.jpg"
"38",0.995700657367706,0.000385912135243416,0.00383580359630287,1.72813597600907e-05,3.76619973394554e-05,1.77333877218189e-05,4.97017708767089e-06,"bill_lloyd.jpg"
"39",0.998575806617737,0.000294563244096935,0.000519874331075698,3.66921130989795e-06,7.3401923827987e-07,0.00051122932927683,9.41438556765206e-05,"bill_mccollum.jpg"
"40",0.912741959095001,0.0623670779168606,0.0226123500615358,0.000422568118665367,0.000130498330690898,0.00111762597225606,0.000607964699156582,"bill_nelson.jpg"
"41",0.987902283668518,0.000599980296101421,0.0114574069157243,1.68281712831231e-05,3.86221972803469e-06,1.57957638293738e-05,3.76697789761238e-06,"blanche_lincoln.jpg"
"42",0.996934771537781,0.000372797570889816,0.00266006495803595,1.20183285616804e-05,1.56383048306452e-05,2.71129101747647e-06,1.91356411960442e-06,"bob_bennett.jpg"
"43",0.945953607559204,0.0382640361785889,0.0150098269805312,0.000195288128452376,0.000114673217467498,0.000273465557256714,0.000189139551366679,"bob_casey_jr.jpg"
"44",0.0790308639407158,0.0594871379435062,0.860600054264069,0.00055177160538733,0.000173331121914089,6.46061234874651e-05,9.21758182812482e-05,"bob_clement.jpg"
"45",0.289369225502014,0.0669218748807907,0.638974130153656,0.00201082252897322,6.54425821267068e-05,0.0015714488690719,0.00108694343362004,"bob_conley.jpg"
"46",0.994706451892853,0.000172185798874125,0.00510905217379332,3.4837296425394e-06,3.23283870784508e-07,6.88397767589777e-06,1.62960384386679e-06,"bob_corker.jpg"
"47",0.848428964614868,0.00768846040591598,0.143715620040894,8.38885898701847e-05,1.97100416698959e-05,3.43311185133643e-05,2.90372445306275e-05,"bob_franks.jpg"
"48",0.778793573379517,0.000829298864118755,0.220294401049614,1.9398203221499e-05,7.08032848706353e-06,4.0796850953484e-05,1.55139896378387e-05,"bob_hugin.jpg"
"49",0.999866962432861,3.31947012455203e-05,9.33089177124202e-05,1.15941566036781e-06,5.49034098185075e-07,2.95445511255821e-06,1.81813277322362e-06,"bob_inglis.jpg"
"50",0.00359669304452837,0.000465383898699656,0.995819211006165,4.89122430735733e-05,3.0020286430954e-05,2.85694131889613e-05,1.12241705210181e-05,"bob_kerrey.jpg"
